FID_;EXIF_GPSIm;Line;lat1;long1;id;x1;y1;x2;y2;angle;BubID;Distance
;356.0000000;100;-73.597440000000006;45.470661666700003;7327;751.238690098000010;802.218903009999960;746.517755634999960;869.615471938000040;0;T2B20;67.561710497999997
;40.0000000;100;-73.597440000000006;45.470661666700003;7328;751.238690098000010;802.218903009999960;764.531064915000000;818.063853204999990;0;T2B20;20.682110021600000
;93.5999985;100;-73.597440000000006;45.470661666700003;7329;751.238690098000010;802.218903009999960;758.246684611999970;801.778786545000000;0;T2B20;7.021801023430000
;125.5999985;100;-73.597440000000006;45.470661666700003;7330;751.238690098000010;802.218903009999960;756.942249243999980;798.136534994000040;0;T2B20;7.014008522670000
;180.1000061;100;-73.597440000000006;45.470661666700003;7331;751.238690098000010;802.218903009999960;751.194096114999980;774.791702189000030;0;T2B20;27.427237074200001
;226.0000000;100;-73.597440000000006;45.470661666700003;7332;751.238690098000010;802.218903009999960;747.025739931999960;797.555172180000000;0;T2B20;6.284849589390000
;267.0000000;100;-73.597440000000006;45.470661666700003;7333;751.238690098000010;802.218903009999960;743.361108532000000;801.805054499999980;0;T2B20;7.888444834840000
;309.3999939;100;-73.597440000000006;45.470661666700003;7334;751.238690098000010;802.218903009999960;745.458718283000050;806.965412312000010;0;T2B20;7.479132619150000
;358.6000061;100;-73.597440000000006;45.470661666700003;7335;751.238690098000010;802.218903009999960;751.691995676000030;822.300010770999960;30;T2B20;20.086223508400000
;49.2000008;100;-73.597440000000006;45.470661666700003;7336;751.238690098000010;802.218903009999960;762.597529983999950;812.165112004999970;30;T2B20;15.098023609800000
;98.8000031;100;-73.597440000000006;45.470661666700003;7337;751.238690098000010;802.218903009999960;758.177505614999970;801.145514507000030;30;T2B20;7.021347709930000
;126.0999985;100;-73.597440000000006;45.470661666700003;7339;751.238690098000010;802.218903009999960;756.906251777999960;798.087031714999970;30;T2B20;7.013816064920000
;181.5000000;100;-73.597440000000006;45.470661666700003;7340;751.238690098000010;802.218903009999960;750.455302856999990;772.165111106000040;30;T2B20;30.064000123100001
;222.3999939;100;-73.597440000000006;45.470661666700003;7342;751.238690098000010;802.218903009999960;745.955547788999980;796.370471759000000;30;T2B20;7.881353992830000
;265.2999878;100;-73.597440000000006;45.470661666700003;7343;751.238690098000010;802.218903009999960;743.262354601999960;801.562108760999990;30;T2B20;8.003330970530000
;307.8999939;100;-73.597440000000006;45.470661666700003;7344;751.238690098000010;802.218903009999960;745.382109735999960;806.776946519000030;30;T2B20;7.421273082040000
;1.3000000;100;-73.597440000000006;45.470661666700003;7345;751.238690098000010;802.218903009999960;753.223830375000030;826.068511737999980;60;T2B20;23.932083452400001
;48.7999992;100;-73.597440000000006;45.470661666700003;7347;751.238690098000010;802.218903009999960;762.597529983999950;812.165112004999970;60;T2B20;15.098023609800000
;100.5999985;100;-73.597440000000006;45.470661666700003;7349;751.238690098000010;802.218903009999960;758.869468904999960;800.791728792999950;60;T2B20;7.763092905270000
;143.5000000;100;-73.597440000000006;45.470661666700003;7351;751.238690098000010;802.218903009999960;755.407190431999990;796.586854033000010;60;T2B20;7.006880241370000
;179.0000000;100;-73.597440000000006;45.470661666700003;7353;751.238690098000010;802.218903009999960;751.194096114999980;774.791702189000030;60;T2B20;27.427237074200001
;222.1000061;100;-73.597440000000006;45.470661666700003;7355;751.238690098000010;802.218903009999960;738.490315433999970;789.904879282000020;60;T2B20;17.724453079400000
;262.1000061;100;-73.597440000000006;45.470661666700003;7357;751.238690098000010;802.218903009999960;743.068041634000000;801.084077108999960;60;T2B20;8.249080321330000
;307.2000122;100;-73.597440000000006;45.470661666700003;7359;751.238690098000010;802.218903009999960;745.346752778000000;806.689964354000040;60;T2B20;7.396304139660000
