FID_;EXIF_GPSIm;Line;lat1;long1;id;x1;y1;x2;y2;angle;BubID;Distance
;18.2000008;100;-73.597581666699995;45.470745000000001;7290;740.163889125999960;811.475627200999950;770.231262034999990;902.962338186000010;0;T2B19;96.300909655599995
;53.5999985;100;-73.597581666699995;45.470745000000001;7292;740.163889125999960;811.475627200999950;754.309845464999970;821.907382291999970;0;T2B19;17.576393117900000
;101.8000031;100;-73.597581666699995;45.470745000000001;7293;740.163889125999960;811.475627200999950;747.036585977999950;810.040638335000040;0;T2B19;7.020908422030000
;144.5000000;100;-73.597581666699995;45.470745000000001;7294;740.163889125999960;811.475627200999950;744.233223091000010;805.772000177000000;0;T2B19;7.006485577460000
;184.6999969;100;-73.597581666699995;45.470745000000001;7295;740.163889125999960;811.475627200999950;735.993033270999940;760.671030272000050;0;T2B19;50.975514785100003
;225.6999969;100;-73.597581666699995;45.470745000000001;7296;740.163889125999960;811.475627200999950;735.861354149000020;807.275924337999980;0;T2B19;6.012429738580000
;267.3999939;100;-73.597581666699995;45.470745000000001;7297;740.163889125999960;811.475627200999950;737.152515624999980;811.312157787000050;0;T2B19;3.015807123590000
;313.0000000;100;-73.597581666699995;45.470745000000001;7298;740.163889125999960;811.475627200999950;737.893770333000020;813.629357286999950;0;T2B19;3.129215974690000
;5.4000001;100;-73.597581666699995;45.470745000000001;7300;740.163889125999960;811.475627200999950;745.534309464999980;868.360041496000010;30;T2B19;57.137360844800000
;61.2999992;100;-73.597581666699995;45.470745000000001;7302;740.163889125999960;811.475627200999950;750.343440787999950;818.982402778000050;30;T2B19;12.648120477499999
;104.5000000;100;-73.597581666699995;45.470745000000001;7304;740.163889125999960;811.475627200999950;751.970927120000060;814.087902884999950;30;T2B19;12.092565089700001
;145.8000031;100;-73.597581666699995;45.470745000000001;7306;740.163889125999960;811.475627200999950;756.538673317999950;793.681065264000040;30;T2B19;24.182224709500002
;183.1000061;100;-73.597581666699995;45.470745000000001;7307;740.163889125999960;811.475627200999950;737.936229082999940;784.340767839000020;30;T2B19;27.226146658400001
;226.3999939;100;-73.597581666699995;45.470745000000001;7309;740.163889125999960;811.475627200999950;731.873521694000030;803.982851037000050;30;T2B19;11.174609021700000
;266.1000061;100;-73.597581666699995;45.470745000000001;7310;740.163889125999960;811.475627200999950;737.138713102999990;811.269010416000010;30;T2B19;3.032223683370000
;313.5000000;100;-73.597581666699995;45.470745000000001;7312;740.163889125999960;811.475627200999950;737.893770333000020;813.629357286999950;30;T2B19;3.129215974690000
;25.1000004;100;-73.597581666699995;45.470745000000001;7313;740.163889125999960;811.475627200999950;743.874566946999950;832.325663033999940;60;T2B19;21.177656247400002
;59.2000008;100;-73.597581666699995;45.470745000000001;7315;740.163889125999960;811.475627200999950;749.572453118999990;817.085680869000040;60;T2B19;10.954167179000001
;109.1999969;100;-73.597581666699995;45.470745000000001;7318;740.163889125999960;811.475627200999950;746.408434007999970;809.301822316999960;60;T2B19;6.612092593530000
;146.5000000;100;-73.597581666699995;45.470745000000001;7319;740.163889125999960;811.475627200999950;746.663841154000010;796.345275453999990;60;T2B19;16.467450329799998
;182.6000061;100;-73.597581666699995;45.470745000000001;7321;740.163889125999960;811.475627200999950;738.364945935000040;771.756508159999950;60;T2B19;39.759836694299999
;227.8999939;100;-73.597581666699995;45.470745000000001;7322;740.163889125999960;811.475627200999950;736.001346807999990;807.713548050999980;60;T2B19;5.610703883470000
;266.8999939;100;-73.597581666699995;45.470745000000001;7324;740.163889125999960;811.475627200999950;737.152515624999980;811.312157787000050;60;T2B19;3.015807123590000
;312.6000061;100;-73.597581666699995;45.470745000000001;7326;740.163889125999960;811.475627200999950;737.893770333000020;813.629357286999950;60;T2B19;3.129215974690000
