FID_;EXIF_GPSIm;Line;lat1;long1;id;x1;y1;x2;y2;angle;BubID;Distance
;19.2999992;100;-73.599064999999996;45.471663333300000;6727;624.205692957000000;913.486667875999960;634.944135587000010;944.832197162000060;0;T2B6;33.133915500100002
;49.5000000;100;-73.599064999999996;45.471663333300000;6728;624.205692957000000;913.486667875999960;660.912356683999970;944.539768705000030;0;T2B6;48.079873471200003
;99.0000000;100;-73.599064999999996;45.471663333300000;6729;624.205692957000000;913.486667875999960;631.140549859999960;912.388948444999980;0;T2B6;7.021198488570000
;146.6999969;100;-73.599064999999996;45.471663333300000;6731;624.205692957000000;913.486667875999960;628.052454184000000;907.631749358999970;0;T2B6;7.005543716790000
;185.8000031;100;-73.599064999999996;45.471663333300000;6732;624.205692957000000;913.486667875999960;623.499115207000050;906.523613427999980;0;T2B6;6.998812710950000
;233.3999939;100;-73.599064999999996;45.471663333300000;6735;624.205692957000000;913.486667875999960;618.575574370000030;909.304452311999970;0;T2B6;7.013498580050000
;267.5000000;100;-73.599064999999996;45.471663333300000;6737;624.205692957000000;913.486667875999960;543.812304839000030;909.909300866999960;0;T2B6;80.472942085400007
;311.1000061;100;-73.599064999999996;45.471663333300000;6740;624.205692957000000;913.486667875999960;594.930046662000000;939.810005152000030;0;T2B6;39.369805071099996
;6.1999998;100;-73.599064999999996;45.471663333300000;6741;624.205692957000000;913.486667875999960;627.636709776999960;945.098780259000020;30;T2B6;31.797759759500000
;58.9000015;100;-73.599064999999996;45.471663333300000;6743;624.205692957000000;913.486667875999960;675.101983421000000;944.368126104999990;30;T2B6;59.532317655000000
;104.9000015;100;-73.599064999999996;45.471663333300000;6745;624.205692957000000;913.486667875999960;630.990040131999990;911.682161931999990;30;T2B6;7.020228506500000
;142.8000031;100;-73.599064999999996;45.471663333300000;6746;624.205692957000000;913.486667875999960;628.442664893000030;907.905761742999970;30;T2B6;7.007028218040000
;179.8999939;100;-73.599064999999996;45.471663333300000;6748;624.205692957000000;913.486667875999960;624.218603433000000;906.488102694999950;30;T2B6;6.998577088760000
;225.0000000;100;-73.599064999999996;45.471663333300000;6751;624.205692957000000;913.486667875999960;619.249290493999980;908.529228866000040;30;T2B6;7.010144571820000
;266.7000122;100;-73.599064999999996;45.471663333300000;6752;624.205692957000000;913.486667875999960;543.812304839000030;909.909300866999960;30;T2B6;80.472942085400007
;312.3999939;100;-73.599064999999996;45.471663333300000;6754;624.205692957000000;913.486667875999960;594.930046662000000;939.810005152000030;30;T2B6;39.369805071099996
;8.6000004;100;-73.599064999999996;45.471663333300000;6756;624.205692957000000;913.486667875999960;625.251624115000030;920.407161019999990;60;T2B6;6.999085464550000
;52.9000015;100;-73.599064999999996;45.471663333300000;6757;624.205692957000000;913.486667875999960;629.798993035999960;917.717668466999950;60;T2B6;7.013299635060000
;105.4000015;100;-73.599064999999996;45.471663333300000;6758;624.205692957000000;913.486667875999960;630.973935897000050;911.623054131999990;60;T2B6;7.020125972830000
;146.1000061;100;-73.599064999999996;45.471663333300000;6759;624.205692957000000;913.486667875999960;628.113678051999950;907.672166501999980;60;T2B6;7.005767176370000
;187.0000000;100;-73.599064999999996;45.471663333300000;6760;624.205692957000000;913.486667875999960;623.353435368999950;906.539831520000010;60;T2B6;6.998919798700000
;228.0000000;100;-73.599064999999996;45.471663333300000;6761;624.205692957000000;913.486667875999960;618.995731080000040;908.794608173000030;60;T2B6;7.011357002490000
;270.7000122;100;-73.599064999999996;45.471663333300000;6762;624.205692957000000;913.486667875999960;617.184443113000040;913.571705087000050;60;T2B6;7.021764785440000
;316.2999878;100;-73.599064999999996;45.471663333300000;6763;624.205692957000000;913.486667875999960;619.362344173000000;918.553881113999980;60;T2B6;7.009613216490000
