FID_;EXIF_GPSIm;Line;lat1;long1;id;x1;y1;x2;y2;angle;BubID;Distance
;359.5000000;100;-73.598218333299997;45.466546666699998;7642;690.448650154000010;345.049995002999990;690.306498456999980;0.000000000000000;0;T3B1;16.087020193800001
;114.4000015;100;-73.598218333299997;45.466546666699998;7643;690.448650154000010;345.049995002999990;708.228550814999950;0.000000000000000;0;T3B1;17.786864586000000
;164.0000000;100;-73.598218333299997;45.466546666699998;7644;690.448650154000010;345.049995002999990;758.702318297000030;0.000000000000000;0;T3B1;80.812732720000000
;220.8000031;100;-73.598218333299997;45.466546666699998;7645;690.448650154000010;345.049995002999990;698.709001866999980;0.000000000000000;0;T3B1;22.326582385700000
;243.8999939;100;-73.598218333299997;45.466546666699998;7646;690.448650154000010;345.049995002999990;685.359947263999970;0.000000000000000;0;T3B1;11.097400143900000
;268.2000122;100;-73.598218333299997;45.466546666699998;7647;690.448650154000010;345.049995002999990;670.655827669000020;0.000000000000000;0;T3B1;20.472566177800001
;293.2999878;100;-73.598218333299997;45.466546666699998;7648;690.448650154000010;345.049995002999990;651.263215106999950;0.000000000000000;0;T3B1;54.781411533099998
;320.7000122;100;-73.598218333299997;45.466546666699998;7650;690.448650154000010;345.049995002999990;646.623939743000050;0.000000000000000;0;T3B1;67.878425444599998
;184.8999939;100;-73.598218333299997;45.466546666699998;7651;690.448650154000010;345.049995002999990;690.724779958999990;0.000000000000000;30;T3B1;15.724992272700000
;170.3000031;100;-73.598218333299997;45.466546666699998;7654;690.448650154000010;345.049995002999990;708.228550814999950;0.000000000000000;30;T3B1;17.786864586000000
;182.6000061;100;-73.598218333299997;45.466546666699998;7656;690.448650154000010;345.049995002999990;758.123266801000000;0.000000000000000;30;T3B1;80.127134789300001
;199.6000061;100;-73.598218333299997;45.466546666699998;7658;690.448650154000010;345.049995002999990;699.566630540000010;0.000000000000000;30;T3B1;25.244461439500000
;208.6000061;100;-73.598218333299997;45.466546666699998;7659;690.448650154000010;345.049995002999990;685.359947263999970;0.000000000000000;30;T3B1;11.097400143900000
;235.0000000;100;-73.598218333299997;45.466546666699998;7662;690.448650154000010;345.049995002999990;670.655827669000020;0.000000000000000;30;T3B1;20.472566177800001
;248.8000031;100;-73.598218333299997;45.466546666699998;7663;690.448650154000010;345.049995002999990;675.172570948000040;0.000000000000000;30;T3B1;15.283676740100001
;247.6000061;100;-73.598218333299997;45.466546666699998;7664;690.448650154000010;345.049995002999990;650.423134226999990;0.000000000000000;30;T3B1;56.877841449300000
;181.3000031;100;-73.598218333299997;45.466546666699998;7666;690.448650154000010;345.049995002999990;690.731960587999990;0.000000000000000;60;T3B1;16.133914034000000
;173.8999939;100;-73.598218333299997;45.466546666699998;7667;690.448650154000010;345.049995002999990;708.905692413000000;0.000000000000000;60;T3B1;18.465449932999999
;181.3000031;100;-73.598218333299997;45.466546666699998;7668;690.448650154000010;345.049995002999990;758.123266801000000;0.000000000000000;60;T3B1;80.127134789300001
;194.0000000;100;-73.598218333299997;45.466546666699998;7669;690.448650154000010;345.049995002999990;699.972397652000040;0.000000000000000;60;T3B1;25.741359034300000
;207.3000031;100;-73.598218333299997;45.466546666699998;7671;690.448650154000010;345.049995002999990;685.161615099999950;0.000000000000000;60;T3B1;11.529920890100000
;219.1000061;100;-73.598218333299997;45.466546666699998;7672;690.448650154000010;345.049995002999990;670.217696268000050;0.000000000000000;60;T3B1;20.925744490700001
;223.8000031;100;-73.598218333299997;45.466546666699998;7673;690.448650154000010;345.049995002999990;675.172570948000040;0.000000000000000;60;T3B1;15.283676740100001
;209.3000031;100;-73.598218333299997;45.466546666699998;7674;690.448650154000010;345.049995002999990;650.299343737999950;0.000000000000000;60;T3B1;57.188008920700000
